time	V(n009)
3.480597076055138e-02	2.865123e+00
3.480697076055138e-02	2.900012e+00
3.480797076055138e-02	2.927242e+00
3.480997076055138e-02	2.962497e+00
3.481097076055138e-02	2.971828e+00
3.481267570703354e-02	2.977489e+00
3.481353609804842e-02	2.975490e+00
3.481493525991726e-02	2.965191e+00
3.481719160768434e-02	2.927423e+00
3.481819160768435e-02	2.900778e+00
3.481844160768435e-02	2.892767e+00
3.481894160768435e-02	2.875757e+00
3.481991762050806e-02	2.836380e+00
3.482091762050806e-02	2.787340e+00
3.482191762050806e-02	2.729536e+00
3.482291762050806e-02	2.663516e+00
3.482391762050806e-02	2.591020e+00
3.482491762050807e-02	2.514635e+00
3.482591762050807e-02	2.437624e+00
3.482691762050807e-02	2.363374e+00
3.482791762050807e-02	2.294783e+00
3.482891762050807e-02	2.233907e+00
3.482991762050807e-02	2.181774e+00
3.483091762050807e-02	2.138540e+00
3.483191762050807e-02	2.103723e+00
3.483291762050807e-02	2.076507e+00
3.483491762050808e-02	2.041136e+00
3.483591762050808e-02	2.031684e+00
3.483765531971045e-02	2.025704e+00
3.483850290376659e-02	2.027543e+00
3.483988137999636e-02	2.037247e+00
3.484210541260833e-02	2.073009e+00
3.484310541260833e-02	2.098655e+00
3.484335541260833e-02	2.106378e+00
3.484385541260833e-02	2.122789e+00
3.484485541260833e-02	2.161898e+00
3.484585541260833e-02	2.209643e+00
3.484685541260833e-02	2.266040e+00
3.484785541260833e-02	2.330609e+00
3.484885541260833e-02	2.401697e+00
3.484985541260834e-02	2.476812e+00
3.485085541260834e-02	2.552764e+00
3.485185541260834e-02	2.626205e+00
3.485285541260834e-02	2.694231e+00
3.485385541260834e-02	2.754753e+00
3.485485541260834e-02	2.806694e+00
3.485585541260834e-02	2.849851e+00
3.485685541260834e-02	2.884669e+00
3.485785541260834e-02	2.911937e+00
3.485985541260835e-02	2.947522e+00
3.486085541260835e-02	2.957133e+00
3.486263139741520e-02	2.963494e+00
3.486346395309458e-02	2.961825e+00
3.486481814256498e-02	2.952750e+00
3.486700416165100e-02	2.919129e+00
3.486800416165100e-02	2.894542e+00
3.486825416165100e-02	2.887125e+00
3.486875416165100e-02	2.871349e+00
3.486971742041729e-02	2.835196e+00
3.487070478858837e-02	2.789998e+00
3.487170478858837e-02	2.735736e+00
3.487270478858837e-02	2.673273e+00
3.487370478858837e-02	2.604087e+00
3.487470478858837e-02	2.530502e+00
3.487570478858838e-02	2.455589e+00
3.487670478858838e-02	2.382663e+00
3.487770478858838e-02	2.314682e+00
3.487870478858838e-02	2.253846e+00
3.487970478858838e-02	2.201364e+00
3.488070478858838e-02	2.157555e+00
3.488170478858838e-02	2.122057e+00
3.488270478858838e-02	2.094128e+00
3.488470478858838e-02	2.057326e+00
3.488570478858839e-02	2.047143e+00
3.488757321007396e-02	2.039700e+00
3.488836920867120e-02	2.041022e+00
3.488966426325735e-02	2.048848e+00
3.489175740782096e-02	2.078291e+00
3.489275740782096e-02	2.100924e+00
3.489475740782096e-02	2.167723e+00
3.489575740782096e-02	2.212967e+00
3.489675740782096e-02	2.266881e+00
3.489775740782097e-02	2.328782e+00
3.489875740782097e-02	2.397175e+00
3.489975740782097e-02	2.469820e+00
3.490075740782097e-02	2.543573e+00
3.490175740782097e-02	2.615232e+00
3.490275740782097e-02	2.681886e+00
3.490375740782097e-02	2.741415e+00
3.490475740782097e-02	2.792683e+00
3.490575740782097e-02	2.835406e+00
3.490675740782097e-02	2.869972e+00
3.490775740782098e-02	2.897121e+00
3.490975740782098e-02	2.932779e+00
3.491075740782098e-02	2.942564e+00
3.491259358117958e-02	2.949489e+00
3.491340237861360e-02	2.948085e+00
3.491471814549167e-02	2.940015e+00
3.491684386983226e-02	2.909814e+00
3.491784386983227e-02	2.887008e+00
3.491984386983227e-02	2.819961e+00
3.492084386983227e-02	2.774703e+00
3.492098056865469e-02	2.767774e+00
3.492125396629953e-02	2.753600e+00
3.492180076158922e-02	2.723385e+00
3.492280076158922e-02	2.662177e+00
3.492380076158922e-02	2.594569e+00
3.492480076158922e-02	2.522950e+00
3.492580076158922e-02	2.450341e+00
3.492680076158922e-02	2.379933e+00
3.492780076158922e-02	2.314563e+00
3.492880076158923e-02	2.256269e+00
3.492980076158923e-02	2.206147e+00
3.493080076158923e-02	2.164430e+00
3.493180076158923e-02	2.130724e+00
3.493380076158923e-02	2.084110e+00
3.493480076158923e-02	2.069810e+00
3.493660267364175e-02	2.055609e+00
3.493791528636799e-02	2.053981e+00
3.493892610006660e-02	2.057377e+00
3.494056735664921e-02	2.072150e+00
3.494293381069496e-02	2.117680e+00
3.494393381069497e-02	2.147252e+00
3.494420078443231e-02	2.156660e+00
3.494473473190701e-02	2.176590e+00
3.494573473190701e-02	2.220340e+00
3.494673473190701e-02	2.272403e+00
3.494773473190701e-02	2.332143e+00
3.494873473190701e-02	2.398350e+00
3.494973473190701e-02	2.468672e+00
3.495073473190701e-02	2.540195e+00
3.495173473190701e-02	2.609764e+00
3.495273473190701e-02	2.674536e+00
3.495373473190701e-02	2.732455e+00
3.495473473190702e-02	2.782364e+00
3.495573473190702e-02	2.823994e+00
3.495673473190702e-02	2.857689e+00
3.495873473190702e-02	2.904434e+00
3.495973473190702e-02	2.918854e+00
3.496173473190702e-02	2.934122e+00
3.496296482325235e-02	2.935157e+00
3.496400671426572e-02	2.931453e+00
3.496569776447751e-02	2.915681e+00
3.496816049027211e-02	2.866515e+00
3.496916049027211e-02	2.835845e+00
3.496924167705265e-02	2.832983e+00
3.496940405061371e-02	2.827153e+00
3.496972879773584e-02	2.814876e+00
3.497037829198010e-02	2.787835e+00
3.497137829198010e-02	2.739534e+00
3.497237829198011e-02	2.683335e+00
3.497337829198011e-02	2.620240e+00
3.497437829198011e-02	2.552176e+00
3.497537829198011e-02	2.481843e+00
3.497637829198011e-02	2.412338e+00
3.497737829198011e-02	2.346617e+00
3.497837829198011e-02	2.287022e+00
3.497937829198011e-02	2.235009e+00
3.498037829198011e-02	2.191139e+00
3.498137829198011e-02	2.155254e+00
3.498237829198012e-02	2.126747e+00
3.498437829198012e-02	2.088465e+00
3.498537829198012e-02	2.077396e+00
3.498744566201486e-02	2.067704e+00
3.498822980331253e-02	2.068525e+00
3.498943770974268e-02	2.074442e+00
3.499139321294482e-02	2.097391e+00
3.499239321294483e-02	2.116504e+00
3.499439321294483e-02	2.173962e+00
3.499539321294483e-02	2.213466e+00
3.499576821294482e-02	2.230725e+00
3.499651821294483e-02	2.267583e+00
3.499751821294483e-02	2.323898e+00
3.499851821294483e-02	2.386861e+00
3.499951821294483e-02	2.454244e+00
3.500051821294483e-02	2.523576e+00
3.500151821294483e-02	2.591607e+00
3.500251821294483e-02	2.655578e+00
3.500351821294483e-02	2.713268e+00
3.500451821294483e-02	2.763357e+00
3.500551821294483e-02	2.805429e+00
3.500651821294484e-02	2.839691e+00
3.500851821294484e-02	2.887695e+00
3.500951821294484e-02	2.902761e+00
3.501151821294484e-02	2.919412e+00
3.501288352418620e-02	2.921315e+00
3.501387440626202e-02	2.918334e+00
3.501548368425952e-02	2.905036e+00
3.501799182979334e-02	2.859254e+00
3.501899182979334e-02	2.830780e+00
3.501905954391632e-02	2.828563e+00
3.501919497216227e-02	2.824057e+00
3.501946582865418e-02	2.814629e+00
3.502000754163800e-02	2.794136e+00
3.502100754163800e-02	2.750335e+00
3.502200754163800e-02	2.698743e+00
3.502300754163800e-02	2.640000e+00
3.502400754163800e-02	2.575643e+00
3.502500754163800e-02	2.508037e+00
3.502600754163800e-02	2.440093e+00
3.502700754163800e-02	2.374788e+00
3.502800754163801e-02	2.314657e+00
3.502900754163801e-02	2.261449e+00
3.503000754163801e-02	2.216019e+00
3.503100754163801e-02	2.178446e+00
3.503200754163801e-02	2.148274e+00
3.503400754163801e-02	2.106969e+00
3.503500754163801e-02	2.094539e+00
3.503689046412779e-02	2.082507e+00
3.503802307242617e-02	2.082019e+00
3.503910149191067e-02	2.085972e+00
3.504085096030704e-02	2.102384e+00
3.504329508035921e-02	2.150651e+00
3.504429508035921e-02	2.180724e+00
3.504453396770044e-02	2.189193e+00
3.504501174238289e-02	2.206976e+00
3.504596729174778e-02	2.247941e+00
3.504696729174778e-02	2.298402e+00
3.504796729174778e-02	2.355871e+00
3.504896729174779e-02	2.418988e+00
3.504996729174779e-02	2.485403e+00
3.505096729174779e-02	2.552280e+00
3.505196729174779e-02	2.616688e+00
3.505296729174779e-02	2.676089e+00
3.505396729174779e-02	2.728741e+00
3.505496729174779e-02	2.773756e+00
3.505596729174779e-02	2.811033e+00
3.505696729174779e-02	2.840999e+00
3.505896729174780e-02	2.882102e+00
3.505996729174780e-02	2.894517e+00
3.506196729174780e-02	2.906960e+00
3.506305175228359e-02	2.907198e+00
3.506414815076742e-02	2.903097e+00
3.506592632676339e-02	2.886240e+00
3.506841822191829e-02	2.836484e+00
3.506941822191829e-02	2.806097e+00
3.506946377080419e-02	2.804525e+00
3.506955486857601e-02	2.801347e+00
3.506973706411962e-02	2.794799e+00
3.507010145520686e-02	2.780973e+00
3.507083023738135e-02	2.750355e+00
3.507183023738135e-02	2.701818e+00
3.507283023738135e-02	2.646181e+00
3.507383023738135e-02	2.584780e+00
3.507483023738135e-02	2.519766e+00
3.507583023738135e-02	2.453891e+00
3.507683023738135e-02	2.390064e+00
3.507783023738135e-02	2.330850e+00
3.507883023738136e-02	2.278092e+00
3.507983023738136e-02	2.232772e+00
3.508083023738136e-02	2.195088e+00
3.508183023738136e-02	2.164672e+00
3.508383023738136e-02	2.122679e+00
3.508483023738136e-02	2.109834e+00
3.508671878154682e-02	2.096844e+00
3.508795884752246e-02	2.095788e+00
3.508899699019549e-02	2.099125e+00
3.509068203908237e-02	2.113417e+00
3.509319050434197e-02	2.159433e+00
3.509419050434197e-02	2.187746e+00
3.509444106874198e-02	2.196152e+00
3.509494219754200e-02	2.213859e+00
3.509594219754200e-02	2.254908e+00
3.509694219754200e-02	2.303466e+00
3.509794219754200e-02	2.358826e+00
3.509894219754200e-02	2.419708e+00
3.509994219754201e-02	2.483853e+00
3.510094219754201e-02	2.548533e+00
3.510194219754201e-02	2.610905e+00
3.510294219754201e-02	2.668496e+00
3.510394219754201e-02	2.719597e+00
3.510494219754201e-02	2.763323e+00
3.510594219754201e-02	2.799559e+00
3.510694219754201e-02	2.828708e+00
3.510894219754201e-02	2.868735e+00
3.510994219754202e-02	2.880852e+00
3.511194219754202e-02	2.893083e+00
3.511304238822825e-02	2.893393e+00
3.511413291700080e-02	2.889515e+00
3.511590172401929e-02	2.873492e+00
3.511843928816402e-02	2.824614e+00
3.511943928816402e-02	2.795166e+00
3.511953321592202e-02	2.791990e+00
3.511972107143801e-02	2.785509e+00
3.512009678247001e-02	2.771790e+00
3.512084820453399e-02	2.741285e+00
3.512184820453399e-02	2.694297e+00
3.512284820453399e-02	2.640462e+00
3.512384820453399e-02	2.581075e+00
3.512484820453399e-02	2.518228e+00
3.512584820453400e-02	2.454586e+00
3.512684820453400e-02	2.392960e+00
3.512784820453400e-02	2.335823e+00
3.512884820453400e-02	2.284947e+00
3.512984820453400e-02	2.241270e+00
3.513084820453400e-02	2.204973e+00
3.513184820453400e-02	2.175694e+00
3.513384820453400e-02	2.135311e+00
3.513484820453400e-02	2.122978e+00
3.513677093241057e-02	2.110449e+00
3.513797837851294e-02	2.109603e+00
3.513902877159469e-02	2.112947e+00
3.514073342952510e-02	2.127162e+00
3.514328949155403e-02	2.173382e+00
3.514428949155403e-02	2.201309e+00
3.514453378871187e-02	2.209374e+00
3.514502238302754e-02	2.226329e+00
3.514599957165889e-02	2.265509e+00
3.514699957165889e-02	2.312764e+00
3.514799957165889e-02	2.366545e+00
3.514899957165889e-02	2.425564e+00
3.514999957165890e-02	2.487608e+00
3.515099957165890e-02	2.550022e+00
3.515199957165890e-02	2.610067e+00
3.515299957165890e-02	2.665384e+00
3.515399957165890e-02	2.714364e+00
3.515499957165890e-02	2.756193e+00
3.515599957165890e-02	2.790795e+00
3.515699957165890e-02	2.818581e+00
3.515899957165890e-02	2.856624e+00
3.515999957165891e-02	2.868076e+00
3.516199957165891e-02	2.879466e+00
3.516306379285967e-02	2.879620e+00
3.516416773808380e-02	2.875734e+00
3.516595795500885e-02	2.859788e+00
3.516852229290897e-02	2.811245e+00
3.516952229290897e-02	2.782329e+00
3.516967490562237e-02	2.777212e+00
3.516998013104919e-02	2.766660e+00
3.517059058190282e-02	2.743594e+00
3.517159058190282e-02	2.700073e+00
3.517259058190282e-02	2.649763e+00
3.517359058190282e-02	2.593684e+00
3.517459058190282e-02	2.533663e+00
3.517559058190282e-02	2.472170e+00
3.517659058190283e-02	2.411922e+00
3.517759058190283e-02	2.355441e+00
3.517859058190283e-02	2.304634e+00
3.517959058190283e-02	2.260622e+00
3.518059058190283e-02	2.223751e+00
3.518159058190283e-02	2.193787e+00
3.518359058190283e-02	2.151967e+00
3.518459058190283e-02	2.138919e+00
3.518651918412975e-02	2.124932e+00
3.518788388979131e-02	2.123201e+00
3.518887500131661e-02	2.125808e+00
3.519048464763293e-02	2.137496e+00
3.519306629818828e-02	2.179491e+00
3.519406629818828e-02	2.205014e+00
3.519433022148088e-02	2.213043e+00
3.519485806806606e-02	2.230025e+00
3.519585806806606e-02	2.267605e+00
3.519685806806606e-02	2.312197e+00
3.519785806806607e-02	2.363208e+00
3.519885806806607e-02	2.419528e+00
3.519985806806607e-02	2.479108e+00
3.520085806806607e-02	2.539440e+00
3.520185806806607e-02	2.597857e+00
3.520285806806607e-02	2.652002e+00
3.520385806806607e-02	2.700207e+00
3.520485806806607e-02	2.741575e+00
3.520585806806607e-02	2.775944e+00
3.520685806806607e-02	2.803653e+00
3.520885806806608e-02	2.841846e+00
3.520985806806608e-02	2.853495e+00
3.521185806806608e-02	2.865512e+00
3.521301096850115e-02	2.866050e+00
3.521408179891169e-02	2.862683e+00
3.521581914051035e-02	2.848540e+00
3.521846140038670e-02	2.801661e+00
3.521946140038670e-02	2.774222e+00
3.521965758676331e-02	2.767920e+00
3.522004995951654e-02	2.754811e+00
3.522083470502300e-02	2.725420e+00
3.522183470502300e-02	2.681832e+00
3.522283470502300e-02	2.631881e+00
3.522383470502300e-02	2.576709e+00
3.522483470502300e-02	2.518261e+00
3.522583470502300e-02	2.459015e+00
3.522683470502300e-02	2.401586e+00
3.522783470502300e-02	2.348300e+00
3.522883470502301e-02	2.300818e+00
3.522983470502301e-02	2.260037e+00
3.523083470502301e-02	2.226133e+00
3.523283470502301e-02	2.177248e+00
3.523383470502301e-02	2.161179e+00
3.523583470502301e-02	2.141670e+00
3.523683470502301e-02	2.137612e+00
3.523800223539808e-02	2.136923e+00
3.523906758975381e-02	2.140150e+00
3.524079617770238e-02	2.153867e+00
3.524315413265670e-02	2.192834e+00
3.524415413265670e-02	2.218010e+00
3.524440413265671e-02	2.225442e+00
3.524490413265671e-02	2.241110e+00
3.524590413265671e-02	2.277596e+00
3.524690413265671e-02	2.320837e+00
3.524790413265671e-02	2.370233e+00
3.524890413265671e-02	2.424683e+00
3.524990413265671e-02	2.482184e+00
3.525090413265671e-02	2.540302e+00
3.525190413265671e-02	2.596471e+00
3.525290413265671e-02	2.648438e+00
3.525390413265671e-02	2.694623e+00
3.525490413265672e-02	2.734196e+00
3.525590413265672e-02	2.767024e+00
3.525790413265672e-02	2.814215e+00
3.525890413265672e-02	2.829659e+00
3.526055982411788e-02	2.846124e+00
3.526230284783378e-02	2.852661e+00
3.526317670952134e-02	2.852257e+00
3.526435138638440e-02	2.847893e+00
3.526625418115766e-02	2.830459e+00
3.526877211306565e-02	2.783015e+00
3.526977211306565e-02	2.754655e+00
3.527002211306565e-02	2.746374e+00
3.527052211306565e-02	2.728999e+00
3.527152211306565e-02	2.689147e+00
3.527252211306565e-02	2.642856e+00
3.527352211306566e-02	2.591168e+00
3.527452211306566e-02	2.535620e+00
3.527552211306566e-02	2.478522e+00
3.527652211306566e-02	2.422389e+00
3.527752211306566e-02	2.369586e+00
3.527852211306566e-02	2.321959e+00
3.527952211306566e-02	2.280592e+00
3.528052211306566e-02	2.245867e+00
3.528152211306566e-02	2.217593e+00
3.528352211306567e-02	2.178024e+00
3.528452211306567e-02	2.165616e+00
3.528651227188615e-02	2.151932e+00
3.528788128745917e-02	2.150291e+00
3.528887076578032e-02	2.152673e+00
3.529047779033719e-02	2.163420e+00
3.529305543115716e-02	2.202091e+00
3.529405543115716e-02	2.225640e+00
3.529432269040962e-02	2.233151e+00
3.529485720891455e-02	2.249050e+00
3.529591088258302e-02	2.285889e+00
3.529691088258302e-02	2.327523e+00
3.529791088258302e-02	2.375083e+00
3.529891088258302e-02	2.427511e+00
3.529991088258302e-02	2.482871e+00
3.530091088258303e-02	2.538821e+00
3.530191088258303e-02	2.592887e+00
3.530291088258303e-02	2.642900e+00
3.530391088258303e-02	2.687340e+00
3.530491088258303e-02	2.725408e+00
3.530591088258303e-02	2.756979e+00
3.530791088258303e-02	2.802343e+00
3.530891088258303e-02	2.817179e+00
3.531045251388131e-02	2.832217e+00
3.531194837241396e-02	2.838728e+00
3.531304469273622e-02	2.839062e+00
3.531413666609752e-02	2.835765e+00
3.531590777921010e-02	2.821972e+00
3.531853254969540e-02	2.778035e+00
3.531953254969540e-02	2.752226e+00
3.531978254969540e-02	2.744638e+00
3.532028254969540e-02	2.728688e+00
3.532128254969540e-02	2.691892e+00
3.532228254969540e-02	2.648805e+00
3.532328254969540e-02	2.600238e+00
3.532428254969541e-02	2.547508e+00
3.532528254969541e-02	2.492716e+00
3.532628254969541e-02	2.438255e+00
3.532728254969541e-02	2.386482e+00
3.532828254969541e-02	2.339323e+00
3.532928254969541e-02	2.298002e+00
3.533028254969541e-02	2.263047e+00
3.533128254969541e-02	2.234383e+00
3.533328254969541e-02	2.193851e+00
3.533428254969542e-02	2.180918e+00
3.533631592780665e-02	2.165926e+00
3.533780716008855e-02	2.163594e+00
3.533875010654480e-02	2.165486e+00
3.534028234498980e-02	2.174513e+00
3.534274514202666e-02	2.207316e+00
3.534374514202666e-02	2.228310e+00
3.534404036122511e-02	2.235779e+00
3.534463079962201e-02	2.251735e+00
3.534562434333802e-02	2.283530e+00
3.534662434333802e-02	2.321781e+00
3.534762434333802e-02	2.365911e+00
3.534862434333802e-02	2.415138e+00
3.534962434333802e-02	2.467765e+00
3.535062434333802e-02	2.521655e+00
3.535162434333802e-02	2.574410e+00
3.535262434333802e-02	2.623816e+00
3.535362434333802e-02	2.668215e+00
3.535462434333803e-02	2.706630e+00
3.535562434333803e-02	2.738774e+00
3.535762434333803e-02	2.785515e+00
3.535862434333803e-02	2.801064e+00
3.536021112082174e-02	2.817518e+00
3.536176905176616e-02	2.825073e+00
3.536297767454374e-02	2.825872e+00
3.536402762610640e-02	2.823113e+00
3.536573157753607e-02	2.811203e+00
3.536840906968242e-02	2.769941e+00
3.536940906968242e-02	2.745868e+00
3.537140906968242e-02	2.679590e+00
3.537240906968242e-02	2.637559e+00
3.537265906968242e-02	2.626064e+00
3.537315906968242e-02	2.602488e+00
3.537415906968242e-02	2.552306e+00
3.537515906968242e-02	2.499727e+00
3.537615906968242e-02	2.447230e+00
3.537715906968242e-02	2.397025e+00
3.537815906968243e-02	2.351052e+00
3.537915906968243e-02	2.310594e+00
3.538015906968243e-02	2.276219e+00
3.538115906968243e-02	2.247937e+00
3.538315906968243e-02	2.207729e+00
3.538415906968243e-02	2.194796e+00
3.538625840636129e-02	2.179267e+00
3.538778536140708e-02	2.176800e+00
3.538871462084279e-02	2.178501e+00
3.539022482981068e-02	2.186808e+00
3.539265363103265e-02	2.217101e+00
3.539365363103265e-02	2.236789e+00
3.539395816536820e-02	2.244039e+00
3.539456723403930e-02	2.259574e+00
3.539554369049250e-02	2.289142e+00
3.539654369049250e-02	2.325372e+00
3.539754369049250e-02	2.367294e+00
3.539854369049250e-02	2.414216e+00
3.539954369049250e-02	2.464562e+00
3.540054369049250e-02	2.516314e+00
3.540154369049250e-02	2.567168e+00
3.540254369049251e-02	2.614966e+00
3.540354369049251e-02	2.658061e+00
3.540454369049251e-02	2.695454e+00
3.540554369049251e-02	2.726824e+00
3.540754369049251e-02	2.772583e+00
3.540854369049251e-02	2.787872e+00
3.541054369049251e-02	2.806951e+00
3.541154369049251e-02	2.811359e+00
3.541289311226981e-02	2.812843e+00
3.541389001154469e-02	2.810646e+00
3.541550894709343e-02	2.800728e+00
3.541810479554675e-02	2.765248e+00
3.541910479554675e-02	2.743727e+00
3.542110479554675e-02	2.683676e+00
3.542210479554675e-02	2.645067e+00
3.542235479554675e-02	2.634418e+00
3.542285479554675e-02	2.612507e+00
3.542385479554675e-02	2.565401e+00
3.542485479554675e-02	2.515376e+00
3.542585479554675e-02	2.464730e+00
3.542685479554675e-02	2.415627e+00
3.542785479554676e-02	2.370082e+00
3.542885479554676e-02	2.329529e+00
3.542985479554676e-02	2.294714e+00
3.543085479554676e-02	2.265804e+00
3.543285479554676e-02	2.224176e+00
3.543385479554676e-02	2.210525e+00
3.543597015576853e-02	2.193425e+00
3.543697015576854e-02	2.190355e+00
3.543805282079594e-02	2.190062e+00
3.543914988902965e-02	2.193063e+00
3.544092913384211e-02	2.205619e+00
3.544335371475542e-02	2.241252e+00
3.544435371475542e-02	2.263615e+00
3.544635371475542e-02	2.325180e+00
3.544735371475542e-02	2.364358e+00
3.544760371475542e-02	2.375095e+00
3.544810371475542e-02	2.397123e+00
3.544910371475542e-02	2.444105e+00
3.545010371475543e-02	2.493473e+00
3.545110371475543e-02	2.542899e+00
3.545210371475543e-02	2.590294e+00
3.545310371475543e-02	2.633800e+00
3.545410371475543e-02	2.672167e+00
3.545510371475543e-02	2.704825e+00
3.545710371475543e-02	2.753346e+00
3.545810371475543e-02	2.769953e+00
3.546010371475544e-02	2.791387e+00
3.546110371475544e-02	2.796909e+00
3.546272653193298e-02	2.799986e+00
3.546361884692135e-02	2.798627e+00
3.546506952534696e-02	2.791649e+00
3.546740609683462e-02	2.766127e+00
3.546840609683462e-02	2.748744e+00
3.547040609683462e-02	2.698770e+00
3.547140609683462e-02	2.665686e+00
3.547166458087871e-02	2.656068e+00
3.547218154896689e-02	2.636124e+00
3.547318154896689e-02	2.593709e+00
3.547418154896689e-02	2.547365e+00
3.547518154896689e-02	2.499015e+00
3.547618154896690e-02	2.450678e+00
3.547718154896690e-02	2.404514e+00
3.547818154896690e-02	2.362275e+00
3.547918154896690e-02	2.325122e+00
3.548018154896690e-02	2.293593e+00
3.548218154896690e-02	2.246893e+00
3.548318154896690e-02	2.230982e+00
3.548518154896690e-02	2.210552e+00
3.548618154896691e-02	2.205375e+00
3.548775617137126e-02	2.202677e+00
3.548866710079260e-02	2.204121e+00
3.549014778577752e-02	2.211348e+00
3.549253091105581e-02	2.237669e+00
3.549353091105581e-02	2.255210e+00
3.549553091105581e-02	2.305388e+00
3.549653091105581e-02	2.338445e+00
3.549682419192662e-02	2.349352e+00
3.549741075366823e-02	2.372048e+00
3.549841075366823e-02	2.414545e+00
3.549941075366823e-02	2.460543e+00
3.550041075366823e-02	2.508041e+00
3.550141075366823e-02	2.555053e+00
3.550241075366823e-02	2.599497e+00
3.550341075366823e-02	2.639785e+00
3.550441075366823e-02	2.674921e+00
3.550541075366823e-02	2.704510e+00
3.550741075366824e-02	2.747909e+00
3.550841075366824e-02	2.762506e+00
3.551041075366824e-02	2.780925e+00
3.551141075366824e-02	2.785341e+00
3.551284301221518e-02	2.787143e+00
3.551380846641383e-02	2.785365e+00
3.551537690055775e-02	2.777059e+00
3.551789539179202e-02	2.747159e+00
3.551889539179202e-02	2.728407e+00
3.552089539179202e-02	2.675578e+00
3.552189539179202e-02	2.641290e+00
3.552214539179202e-02	2.631775e+00
3.552264539179202e-02	2.612157e+00
3.552364539179202e-02	2.569682e+00
3.552464539179202e-02	2.524149e+00
3.552564539179202e-02	2.477599e+00
3.552664539179202e-02	2.432024e+00
3.552764539179203e-02	2.389362e+00
3.552864539179203e-02	2.351059e+00
3.552964539179203e-02	2.317934e+00
3.553164539179203e-02	2.267740e+00
3.553264539179203e-02	2.250151e+00
3.553464539179203e-02	2.226809e+00
3.553564539179203e-02	2.220308e+00
3.553755015626340e-02	2.215321e+00
3.553833167016447e-02	2.215986e+00
3.553960327319421e-02	2.220412e+00
3.554165946602743e-02	2.237304e+00
3.554397506768461e-02	2.274594e+00
3.554497506768461e-02	2.298074e+00
3.554523940407472e-02	2.305306e+00
3.554576807685496e-02	2.320498e+00
3.554682542241542e-02	2.355436e+00
3.554782542241542e-02	2.393651e+00
3.554882542241542e-02	2.435863e+00
3.554982542241542e-02	2.480711e+00
3.555082542241542e-02	2.526239e+00
3.555182542241542e-02	2.570435e+00
3.555282542241543e-02	2.611498e+00
3.555382542241543e-02	2.648103e+00
3.555482542241543e-02	2.679555e+00
3.555682542241543e-02	2.726836e+00
3.555782542241543e-02	2.743247e+00
3.555982542241543e-02	2.764797e+00
3.556082542241543e-02	2.770634e+00
3.556261984231233e-02	2.774644e+00
3.556344513861168e-02	2.773778e+00
3.556478759154095e-02	2.768693e+00
3.556695521304249e-02	2.749667e+00
3.556931927269766e-02	2.709337e+00
3.557031927269766e-02	2.684684e+00
3.557056756774826e-02	2.677617e+00
3.557106415784944e-02	2.662860e+00
3.557205733805181e-02	2.629467e+00
3.557303828218897e-02	2.591862e+00
3.557403828218897e-02	2.549912e+00
3.557503828218897e-02	2.505755e+00
3.557603828218897e-02	2.461348e+00
3.557703828218897e-02	2.418647e+00
3.557803828218897e-02	2.379328e+00
3.557903828218897e-02	2.344566e+00
3.558003828218897e-02	2.314916e+00
3.558203828218898e-02	2.270758e+00
3.558303828218898e-02	2.255604e+00
3.558503828218898e-02	2.235968e+00
3.558603828218898e-02	2.230846e+00
3.558770155065508e-02	2.227823e+00
3.558857817512752e-02	2.228937e+00
3.559000354183727e-02	2.234842e+00
3.559230074313911e-02	2.256567e+00
3.559330074313911e-02	2.271658e+00
3.559530074313911e-02	2.315277e+00
3.559630074313911e-02	2.344299e+00
3.559663993759097e-02	2.355494e+00
3.559731832649469e-02	2.379004e+00
3.559831832649469e-02	2.417511e+00
3.559931832649469e-02	2.459354e+00
3.560031832649469e-02	2.502744e+00
3.560131832649469e-02	2.545904e+00
3.560231832649469e-02	2.586868e+00
3.560331832649469e-02	2.624153e+00
3.560431832649470e-02	2.656779e+00
3.560631832649470e-02	2.706935e+00
3.560731832649470e-02	2.724803e+00
3.560931832649470e-02	2.748902e+00
3.561031832649470e-02	2.755900e+00
3.561242200493338e-02	2.762246e+00
3.561322100989445e-02	2.761821e+00
3.561442341419714e-02	2.758352e+00
3.561637019827517e-02	2.744771e+00
3.561884283739065e-02	2.709574e+00
3.561984283739066e-02	2.688335e+00
3.562009659871283e-02	2.682030e+00
3.562060412135716e-02	2.668799e+00
3.562161916664584e-02	2.638420e+00
3.562260697232000e-02	2.604117e+00
3.562284977432301e-02	2.594962e+00
3.562333537832903e-02	2.576238e+00
3.562430658634105e-02	2.536632e+00
3.562530658634105e-02	2.494170e+00
3.562630658634106e-02	2.452014e+00
3.562730658634106e-02	2.411934e+00
3.562830658634106e-02	2.375443e+00
3.562930658634106e-02	2.343507e+00
3.563130658634106e-02	2.294371e+00
3.563230658634106e-02	2.276866e+00
3.563430658634106e-02	2.253232e+00
3.563530658634106e-02	2.246365e+00
3.563741736437317e-02	2.240095e+00
3.563821928493566e-02	2.240505e+00
3.563942060984979e-02	2.243876e+00
3.564136568304921e-02	2.257095e+00
3.564386288917770e-02	2.291869e+00
3.564486288917770e-02	2.312690e+00
3.564509116514691e-02	2.318230e+00
3.564554771708533e-02	2.329799e+00
3.564646082096217e-02	2.356014e+00
3.564746082096217e-02	2.389247e+00
3.564846082096217e-02	2.426524e+00
